cui,code
C0020557,PheCode:272.12
C0017675,PheCode:529.1
C0024620,PheCode:155.1
C0153448,PheCode:155.0
C0496926,PheCode:187.8
C0153690,PheCode:198.6
C0152516,PheCode:8.5
C2349952,PheCode:149.1
C0221757,PheCode:270.34
C0007775,PheCode:433.12
C0020651,PheCode:458.1
C0346647,PheCode:157.0
C0036339,PheCode:301.1
C1800706,PheCode:504.1
C0810311,PheCode:574.12
C1368999,PheCode:1012.0
C0009398,PheCode:368.5
C0221056,PheCode:709.5
C0012711,PheCode:277.4
C0085096,PheCode:443.9
C1559188,PheCode:947.0
C1298685,PheCode:355.1
C0042580,PheCode:586.12
C0010481,PheCode:255.11
C0085580,PheCode:401.1
C0013415,PheCode:300.4
C4553111,PheCode:380.1
C0159064,PheCode:599.8
C0027498,PheCode:789.0
C4553423,PheCode:625.1
C0038395,PheCode:41.2
C0699791,PheCode:151.0
C1955741,PheCode:255.21
C0001623,PheCode:255.2
C0029443,PheCode:710.19
C0031024,PheCode:522.5
C0023467,PheCode:204.21
C0032987,PheCode:634.3
C2015956,PheCode:478.0
C4552660,PheCode:772.4
C0810333,PheCode:647.1
C0004030,PheCode:117.4
C4552651,PheCode:509.1
C0001361,PheCode:474.1
C0810015,PheCode:474.0
C0018834,PheCode:530.9
C0003578,PheCode:509.5
C0006842,PheCode:112.3
C0001363,PheCode:441.1
C0153442,PheCode:153.3
C1536085,PheCode:362.21
C1963137,PheCode:331.1
C0021092,PheCode:380.4
C3854173,PheCode:585.1
C0040021,PheCode:446.1
C2316810,PheCode:585.32
C0002170,PheCode:704.11
C0017168,PheCode:530.11
C0473754,PheCode:740.12
C0037997,PheCode:289.5
C1720771,PheCode:603.1
C0159040,PheCode:687.3
C0019288,PheCode:550.3
C1264623,PheCode:53.1
C0001342,PheCode:523.31
C0558353,PheCode:145.2
C4552843,PheCode:275.6
C4551472,PheCode:425.11
C0010038,PheCode:364.1
C0002418,PheCode:368.1
C0152221,PheCode:378.5
C0041785,PheCode:709.7
C0020428,PheCode:255.12
C0311262,PheCode:441.2
C1510475,PheCode:562.1
C0024902,PheCode:613.5
C0041696,PheCode:296.22
C0812393,PheCode:296.2
C0810361,PheCode:751.3
C1140680,PheCode:184.11
C0520966,PheCode:350.3
C3160712,PheCode:427.9
C0002390,PheCode:500.1
C0026725,PheCode:622.2
C0810374,PheCode:851.0
C0235653,PheCode:174.11
C0154808,PheCode:361.1
C0867389,PheCode:81.12
C0003537,PheCode:292.11
C1963065,PheCode:513.31
C0029773,PheCode:527.8
C4552650,PheCode:594.8
C0490040,PheCode:474.2
C0260684,PheCode:559.0
C0006145,PheCode:613.9
C0009938,PheCode:916.0
C0856825,PheCode:81.11
C3887875,PheCode:368.4
C0030552,PheCode:772.3
C0155836,PheCode:473.1
C0405578,PheCode:253.11
C0154692,PheCode:341.0
C0036420,PheCode:701.3
C0162298,PheCode:741.2
C0155261,PheCode:371.9
C0154041,PheCode:227.2
C4551529,PheCode:585.31
C0028841,PheCode:360.3
C0085696,PheCode:601.12
C0039104,PheCode:727.1
C0009918,PheCode:739.0
C0477976,PheCode:752.2
C0156404,PheCode:626.14
C2051831,PheCode:756.21
C0012746,PheCode:303.1
C0476346,PheCode:579.8
C0029927,PheCode:628.0
C0032273,PheCode:500.2
C0026764,PheCode:204.4
C0154298,PheCode:285.1
C4552959,PheCode:411.2
C0701163,PheCode:255.3
C0154850,PheCode:362.23
C0741804,PheCode:498.0
C2981150,PheCode:749.1
C0154662,PheCode:325.0
C0265143,PheCode:420.22
C0039494,PheCode:526.41
C0023760,PheCode:528.5
C0018991,PheCode:342.0
C0155732,PheCode:433.8
C0342294,PheCode:250.11
C0003868,PheCode:274.11
C0158053,PheCode:835.0
C0012243,PheCode:158.0
C0011848,PheCode:253.3
C0729346,PheCode:732.1
C0151436,PheCode:446.3
C0032792,PheCode:958.1
C0007643,PheCode:528.3
C0022602,PheCode:702.1
C0302491,PheCode:743.21
C0332679,PheCode:1006.0
C1561888,PheCode:327.72
C0159852,PheCode:800.3
C0271680,PheCode:250.6
C0002896,PheCode:285.3
C0001163,PheCode:389.5
C0035012,PheCode:711.2
C0029124,PheCode:377.1
C0559043,PheCode:805.0
C0311334,PheCode:345.11
C0032460,PheCode:256.4
C0398672,PheCode:279.8
C0040533,PheCode:913.0
C1963249,PheCode:389.4
C0021818,PheCode:722.1
C0160127,PheCode:816.0
C0019196,PheCode:70.3
C0021361,PheCode:626.8
C0546884,PheCode:276.5
C0178324,PheCode:1007.0
C0269694,PheCode:650.0
C0011884,PheCode:250.7
C0004943,PheCode:711.3
C0021345,PheCode:79.2
C0154983,PheCode:366.3
C0155540,PheCode:381.9
C0281710,PheCode:202.24
C0013238,PheCode:370.31
C0271468,PheCode:381.2
C0157698,PheCode:681.7
C0008707,PheCode:710.12
C0878705,PheCode:727.8
C0149531,PheCode:802.0
C0009186,PheCode:117.2
C0851578,PheCode:327.5
C0011127,PheCode:707.1
C0024301,PheCode:202.21
C0007789,PheCode:343.0
C0024799,PheCode:531.5
C0001308,PheCode:573.4
C0158371,PheCode:710.11
C2607928,PheCode:366.1
C4554638,PheCode:591.0
C0274344,PheCode:857.0
C0412928,PheCode:966.0
C0026850,PheCode:359.1
C0013404,PheCode:512.7
C0376356,PheCode:626.4
C0851323,PheCode:965.3
C0006434,PheCode:1000.0
C0557874,PheCode:264.3
C0016664,PheCode:743.4
C0235833,PheCode:550.2
C0007868,PheCode:620.1
C0158267,PheCode:722.7
C0003873,PheCode:714.1
C1384584,PheCode:740.2
C4553832,PheCode:394.2
C4553946,PheCode:38.3
C0161610,PheCode:973.0
C0473237,PheCode:593.1
C0161593,PheCode:971.0
C0161725,PheCode:989.0
C0154758,PheCode:357.0
C2711273,PheCode:426.92
C2188830,PheCode:513.32
C0339666,PheCode:378.2
C0232286,PheCode:418.1
C0161819,PheCode:569.2
C0159710,PheCode:803.2
C0496891,PheCode:222.0
C0019061,PheCode:283.21
C0003969,PheCode:261.3
C0011269,PheCode:290.16
C1186849,PheCode:707.2
C0178879,PheCode:599.1
C0156404,PheCode:626.13
C0015806,PheCode:800.1
C0008626,PheCode:758.1
C0039070,PheCode:788.0
