cui,code
C0007860,PheCode:614.51
C0007861,PheCode:614.51
C0007861,PheCode:614.51
C0007868,PheCode:620.1
C0007868,PheCode:620.1
C0007871,PheCode:636.8
C0007871,PheCode:636.8
C0007894,PheCode:134.0
C0007959,PheCode:356.0
C0007965,PheCode:270.1
C0007965,PheCode:270.0
C0008031,PheCode:418.0
C0008031,PheCode:418.0
C0008049,PheCode:79.1
C0008049,PheCode:79.1
C0008151,PheCode:90.3
C0008297,PheCode:749.0
C0008311,PheCode:575.1
C0008311,PheCode:575.1
C0008312,PheCode:571.6
C0008312,PheCode:571.6
C0008325,PheCode:574.3
C0008325,PheCode:574.0
C0008340,PheCode:750.22
C0008340,PheCode:750.0
C0008340,PheCode:750.2
C0008350,PheCode:574.1
C0008350,PheCode:574.1
C0008350,PheCode:574.0
C0008354,PheCode:8.0
C0008354,PheCode:8.0
C0008370,PheCode:575.2
C0008370,PheCode:575.2
C0008373,PheCode:385.3
C0008373,PheCode:385.3
C0008479,PheCode:213.0
C0008489,PheCode:333.3
C0008489,PheCode:41.21
C0008497,PheCode:184.1
C0008511,PheCode:363.0
C0008511,PheCode:363.0
C0008512,PheCode:363.3
C0008512,PheCode:363.3
C0008533,PheCode:286.0
C0008533,PheCode:286.1
C0008626,PheCode:758.0
C0008626,PheCode:758.1
C0008626,PheCode:758.1
C0008677,PheCode:496.2
C0008677,PheCode:496.2
C0008680,PheCode:505.0
C0008707,PheCode:710.12
C0008707,PheCode:710.12
C0008728,PheCode:446.4
C0008827,PheCode:571.51
C0008827,PheCode:571.51
C0009176,PheCode:297.2
C0009178,PheCode:316.0
C0009186,PheCode:117.2
C0009186,PheCode:117.2
C0009319,PheCode:555
C0009324,PheCode:555.21
C0009324,PheCode:555.2
C0009324,PheCode:555.2
C0009326,PheCode:394.0
C0009398,PheCode:368.5
C0009398,PheCode:368.5
C0009404,PheCode:153.0
C0009404,PheCode:153.0
C0009447,PheCode:279.11
C0009447,PheCode:279.0
C0009447,PheCode:279.1
C0009450,PheCode:323.8
C0009450,PheCode:1010.5
C0009450,PheCode:597.1
C0009450,PheCode:647.0
C0009450,PheCode:369.5
C0009566,PheCode:658.0
C0009566,PheCode:668.0
C0009566,PheCode:858.0
C0009566,PheCode:647.0
C0009566,PheCode:958.0
C0009566,PheCode:654.0
C0009566,PheCode:854.0
C0009566,PheCode:669.0
C0009566,PheCode:857.0
C0009566,PheCode:859.0
C0009566,PheCode:851.0
C0009566,PheCode:1011.0
C0009566,PheCode:671.0
C0009566,PheCode:521.4
C0009566,PheCode:853.0
C0009566,PheCode:536.7
C0009592,PheCode:348.2
C0009653,PheCode:727.7
C0009680,PheCode:756.1
C0009699,PheCode:286.12
C0009726,PheCode:691.0
C0009726,PheCode:691.3
C0009726,PheCode:691.3
C0009759,PheCode:372.0
C0009766,PheCode:371.21
C0009766,PheCode:371.21
C0009782,PheCode:712.0
